Historical Landmark Fee Waiver(s),Historical landmark fee waiver for property at 1200-1208 N Ashland Ave and 1600-1612 W Division St,61
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 1615 N Wells St,53
Historical Landmark Designation(s),Historical landmark designation for Schlitz Brewery-Tied House at 5120 N Broadway,53
Zoning Reclassification(s),"Zoning Reclassification Map No. 11-L at 4355 N Linder Ave, 4347-4359 N Linder Ave and 5431-5459 W Montrose Ave",53
Handicapped Parking,Handicapped Parking Permit No. 77287,53
Handicapped Parking,Handicapped Parking Permit No. 77289,53
Handicapped Parking,Handicapped Parking Permit No. 77450,53
Handicapped Parking,Handicapped Parking Permit No. 76259,53
Handicapped Parking,Handicapped Parking Permit No. 74763,53
Handicapped Parking,Handicapped Parking Permit No. 69164,53
Handicapped Parking,Handicapped Parking Permit No. 67838,53
Handicapped Parking,Handicapped Parking Permit No. 76727,53
Handicapped Parking,Handicapped Parking Permit No. 76729,53
Handicapped Parking,Handicapped Parking Permit No. 76725,53
Handicapped Parking,Handicapped Parking Permit No. 1803,53
Handicapped Parking,Handicapped Parking Permit No. 68679,53
Handicapped Parking,Handicapped Parking Permit No. 72489,53
Handicapped Parking,Handicapped Parking Permit No. 77072,53
Handicapped Parking,Handicapped Parking Permit No. 77147,53
Handicapped Parking,Handicapped Parking Permit No. 58060,53
Handicapped Parking,Handicapped Parking Permit No. 63774,53
Handicapped Parking,Handicapped Parking Permit No. 45599,53
Handicapped Parking,Handicapped Parking Permit No 21833,53
Handicapped Parking,Handicapped Parking Permit No. 69594,53
Handicapped Parking,Handicapped Parking Permit No. 78142,53
Handicapped Parking,Handicapped Parking Permit No. 73309,53
Handicapped Parking,Handicapped Parking Permit No. 76559,53
Handicapped Parking,Handicapped Parking Permit No. 5997,53
Handicapped Parking,Handicapped Parking Permit No. 73731,53
Handicapped Parking,Handicapped Parking Permit No. 77393,53
Handicapped Parking,Handicapped Parking Permit No. 21507,53
Handicapped Parking,Handicapped Parking Permit No. 78140,53
Handicapped Parking,Handicapped Parking Permit No. 77403,53
Handicapped Parking,Handicapped Parking Permit No. 45007,53
Handicapped Parking,Handicapped Parking Permit No. 52471,53
Handicapped Parking,Handicapped Parking Permit No. 35090,53
Handicapped Parking,Handicapped Parking Permit No. 74237,53
Handicapped Parking,Handicapped Parking Permit No. 66423,53
Handicapped Parking,Handicapped Parking Permit No. 74733,53
Handicapped Parking,Handicapped Parking Permit No. 74246,53
Handicapped Parking,Handicapped Parking Permit No. 72097,53
Handicapped Parking,Handicapped Parking Permit No. 74244,53
Handicapped Parking,Handicapped Parking Permit No. 71358,53
Handicapped Parking,Handicapped Parking Permit No. 72136,53
Handicapped Parking,Handicapped Parking Permit No. 77748,53
Handicapped Parking,Handicapped Parking Permit No. 73615,53
Handicapped Parking,Handicapped Parking Permit No. 16460,53
Handicapped Parking,Handicapped Parking Permit No. 55589,53
Handicapped Parking,Handicapped Parking Permit No. 77357,53
Handicapped Parking,Handicapped Parking Permit No. 77858,53
Handicapped Parking,Handicapped Parking Permit No. 76611,53
Handicapped Parking,Handicapped Parking Permit No. 58888,53
Handicapped Parking,Handicapped Parking Permit No. 76620,53
Handicapped Parking,Handicapped Parking Permit No. 77514,53
Handicapped Parking,Handicapped Parking Permit No. 31940,53
Handicapped Parking,Handicapped Parking Permit No. 73394,53
Handicapped Parking,Handicapped Parking Permit No. 50503,53
Handicapped Parking,Handicapped Parking Permit No. 73393,53
Handicapped Parking,Handicapped Parking Permit No. 75863,53
Handicapped Parking,Handicapped Parking Permit No. 35348,53
Handicapped Parking,Handicapped Parking Permit No. 74404,53
Handicapped Parking,Handicapped Parking Permit No. 78182,53
Handicapped Parking,Handicapped Parking Permit No. 76160,53
Handicapped Parking,Handicapped Parking Permit No. 76162,53
Handicapped Parking,Handicapped Parking Permit No. 78181,53
Handicapped Parking,Handicapped Parking Permit No. 45425,53
Handicapped Parking,Handicapped Parking Permit No. 77711,53
Handicapped Parking,Handicapped Parking Permit No. 71529,53
Handicapped Parking,Handicapped Parking Permit No. 77773,53
Handicapped Parking,Handicapped Parking Permit No. 77755,53
Handicapped Parking,Handicapped Parking Permit No. 77751,53
Handicapped Parking,Handicapped Parking Permit No. 78050,53
Handicapped Parking,Handicapped Parking Permit No. 77750,53
Handicapped Parking,Handicapped Parking Permit No. 74482,53
Handicapped Parking,Handicapped Parking Permit No. 77761,53
Handicapped Parking,Handicapped Parking Permit No. 73735,53
Handicapped Parking,Handicapped Parking Permit No. 77760,53
Handicapped Parking,Handicapped Parking Permit No. 77758,53
Handicapped Parking,Handicapped Parking Permit No. 78048,53
Handicapped Parking,Handicapped Parking Permit No. 71480,53
Handicapped Parking,Handicapped Parking Permit No. 67554,53
Handicapped Parking,Handicapped Parking Permit No. 70627,53
Handicapped Parking,Handicapped Parking Permit No. 71470,53
Handicapped Parking,Handicapped Parking Permit No. 76889,53
Handicapped Parking,Handicapped Parking Permit No. 73511,53
Handicapped Parking,Handicapped Parking Permit No. 70754,53
Handicapped Parking,Handicapped Parking Permit No. 58544,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 306 N Halsted St,53
Handicapped Parking,Handicapped Parking Permit No. 63796,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2001 N Leamington Ave,53
Handicapped Parking,Handicapped Parking Permit No. 74580,53
Handicapped Parking,Handicapped Parking Permit No. 74584,53
Handicapped Parking,Handicapped Parking Permit No. 74399,53
Sidewalk Cafe(s),Sidewalk cafe(s) for O & W Enterprises - 2977 N Elston Ave - Permit No. 1095647,53
Handicapped Parking,Handicapped Parking Permit No. 15318,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1412-1414 W Morse Ave,53
Handicapped Parking,Handicapped Parking Permit No. 67801,53
Handicapped Parking,Handicapped Parking Permit No. 58748,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Angels & Mariachis,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Papa Jin,53
Handicapped Parking,Handicapped Parking Permit No. 73486,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Tecalitlan,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Cornerstone Cafe,53
Handicapped Parking,Handicapped Parking Permit No. 73493,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Mr. Brown's Lounge,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Caffe Streets Inc,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Mirai Sushi,53
Handicapped Parking,Handicapped Parking Permit No. 68417,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Caffe Gelato,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Hawkeye's Bar & Grill Inc,53
Handicapped Parking,Handicapped Parking Permit No. 73480,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Lalo's Mexican Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jimmy John's - Taylor,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Sheffield Ave Investors LLC - door swing,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Vernon Park Tap,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Il Vicinato, Inc.",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Bangers & Lace,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Loft Six Ten,53
Grant(s) of Privilege,"Grant(s) of privilege in public way for Spadaccini-Rosenberg, Natalie - ice melt system",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Janik's Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Conte Di Savoia Inc,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Tumans,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Ina's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Milk & Honey Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Mac's American Food,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jaipur,53
Handicapped Parking,Handicapped Parking Permit No. 42326,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Small Bar No. 2,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Fiesta Mexicana Grill Inc.,53
Handicapped Parking,Handicapped Parking Permit No. 72903,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jerry's Sandwiches,53
Handicapped Parking,Handicapped Parking Permit No. 73484,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Suite Lounge,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Santorini,53
Sidewalk Cafe(s),Sidewalk cafe(s) for El Barco Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Topo Gigio Ristorante ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Moonshine,53
Handicapped Parking,Handicapped Parking Permit No. 73487,53
Handicapped Parking,Handicapped Parking Permit No. 73491,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Plush-Chicago,53
Sidewalk Cafe(s),Sidewalk cafe(s) for S@kura,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Five Star Bar & Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Fat Willy's Rib Shack,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Mahoney's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Innjoy,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Viaggio,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Smoke Daddy,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Pizzeria Brandi,53
Sidewalk Cafe(s),Sidewalk cafe(s) for One Sixty Blue,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Alcock's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Caffe Baci,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Edwardo's Natural Pizza Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Chutney Joe's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Argo Tea,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Poag Mahone's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Hackney's Printers' Row,53
Taxicab Stand(s) - Establish,Establish Taxicab Stand No. 799 on portion of N LaSalle St,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Flaco's Tacos LLC,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Billy Goat Tavern,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Starbucks Coffee No. 226,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Potbelly Sandwich Works LLC, 1459 W Taylor St",53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Potbelly Sandwich Works LLC, 175 W Jackson Blvd",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Lavazza - 111 W Jackson Blvd,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Eleven City Diner,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Cactus Bar & Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Tamarind,53
Zoning Reclassification(s),Zoning Reclassification Map No. 7-F at 2941 N Clark St,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Sol De Mexico Tierra Azteca,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Potbelly Sandwich Works LLC, 547 W Jackson Blvd",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Giorbony's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Kasey's Tavern,53
Sidewalk Cafe(s),Sidewalk cafe(s) for LaCantina Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Kitsch'n on Roscoe,53
Awning(s),Awning(s) for Narragansett Condo Assn.,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Panera Bread No. 1004,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Lou Mitchell's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Volo Restaurant ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Turquoise Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Huey's,53
Awning(s),Awning(s) for Martinez Supermarket,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Artist's Snack Shop,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Tutto Italiano,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Twisted Lizard,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Standing Room Only Chicago,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 670 N Clark St,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Tapas Valancia,53
Awning(s),Awning(s) for China Night Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for John's Place,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Reggies Bar & Grill - 2105 S State St,53
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 111 W Huron St,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Reggie's 2109 S State St,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Park 52,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Hide Out Inc,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Norman's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Tinajon Restaurant ,53
Awning(s),Awning(s) for Union Park Lounge,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Piazza Bella Osteria,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Turtles,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Buffalo Wings and Rings,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Franco's Ristorante,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Pancho Pistolas Mexican Restaurant,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Edison Park Fest,61
Sidewalk Cafe(s),Sidewalk cafe(s) for El Solazo,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Panera Bread  No. 933,53
Awning(s),Awning(s) for Tricoci University of Beauty Culture,53
Awning(s),Awning(s) for Lincoln Health @ Wellness,53
Awning(s),Awning(s) for Dunkin Donuts,53
Awning(s),"Awning(s) for Sally Beauty Co., Inc.",53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Corner Bakery Cafe, 676 N St Clair St",53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Corner Bakery Cafe, 188 W Washington St",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Maggiano's Little Italy,53
Awning(s),Awning(s) for Trader Joe's,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Sarah's Pastries & Candies, Inc",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Frasca,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Bistro 110,53
Sidewalk Cafe(s),Sidewalk cafe(s) for John's Place,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Argo Tea,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Piazza Bella Trattoria,53
Special Event(s) - Waiver of License/Permit Fee(s),Waiver of special event license and/or permit fee(s) for Our Lady of Lourdes Summerfest,61
Sidewalk Cafe(s),Sidewalk cafe(s) for Beckett's Public House,53
Awning(s),Awning(s) for Wrigleyville Cleaners,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Cortland's Garage,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Argo Tea Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Folklore,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Caribou Coffee,53
Awning(s),Awning(s) for Higgins Tavern,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Steve's Deli of Chicago,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Golden Apple Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Sayat Nova,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Los Moles Restaurant,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Dos Diablos,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Le Colonial,53
Honorary Street Designation(s),"Honorary street designation as ""Josh Nemeth Plaza""",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Schubas Tavern/Harmony Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Caffecafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Feast & The Goddess Gold Coast,53
Awning(s),Awning(s) for Lakeview Auto Parts,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Beat Kitchen,53
Sidewalk Cafe(s),Sidewalk cafe(s) for George's Hot Dog,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Feast ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Erie Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Scoozi,53
Zoning Reclassification(s),Zoning Reclassification Map No. 7-J at 2627 N Kimball Ave,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Silver Cloud,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Jilly's Bistro,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Petterino's,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Pitchfork Food & Saloon ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Coco Pazzo Cafe,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Devine,53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Argo Tea, 819 N Rush St",53
Sidewalk Cafe(s),"Sidewalk cafe(s) for Argo Tea, 16 W Randolph",53
Sidewalk Cafe(s),Sidewalk cafe(s) for Hoyt's ,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Irving Sacramento,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Emerald Loop Bar & Grill,53
Sidewalk Cafe(s),Sidewalk cafe(s) for English,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Longman & Eagle,53
